Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
43860,-3.878775,0.576996,-3.893164,9.281347,-0.487093,-1.395136,0.544526,1.575603,-4.327623,-2.929536,4.54276,-5.578499,0.218708,-9.093975,0.60865,-3.01146,-4.058708,-1.35474,-0.632835,0.417323,0.635577,0.720117,0.015971,-1.126061,0.197568,0.487964,1.392218,0.22389,441.14,1
172792,-16.648417,4.267884,-9.860342,5.917159,-10.448309,0.997357,-19.981706,-2.206299,-4.524235,-6.299269,-0.358747,-3.399117,-1.654234,-0.344265,0.568988,-5.1503,-9.15973,-5.362547,1.827518,0.040295,-0.366227,3.289717,0.469969,0.310106,-0.665066,-0.243706,-1.026084,-0.199951,213.13,1
29635,4.139917,-2.366446,2.148122,0.093319,2.029203,0.377141,2.696267,2.288216,2.280533,1.210402,1.012343,-0.954158,0.281343,-3.826193,0.746722,0.247872,1.825535,0.476298,-0.516637,-5.272153,5.266133,-2.505276,-0.800361,-0.515018,0.49562,0.395005,1.273313,-0.129503,604.67,1
113121,-1.54415,7.264926,-4.667229,6.553763,-1.773813,-0.562915,-5.517492,-0.672288,-5.304089,-5.820217,5.456005,-7.529026,1.145046,-11.206591,0.557255,-5.510378,-6.965432,-3.14056,1.440802,-0.295027,1.413314,-0.333979,1.053687,-0.136043,-1.517709,0.221342,0.300207,0.054442,6.83,1
26664,-4.45511,4.475662,-14.296448,7.342123,-2.821238,-2.232318,-4.208835,1.858951,-3.736204,-8.083521,6.363543,-9.194552,-0.409744,-14.873646,0.602228,-5.044584,-9.012254,-3.035995,-0.270867,-0.274085,1.442974,-0.577887,0.331529,-0.535103,0.63601,-0.323913,1.138314,0.25742,70.21,1
37792,-4.29371,15.96479,-18.122316,7.782658,-9.902973,-4.185428,-15.841808,10.635582,-6.658491,-23.202318,10.692474,-18.470333,0.787064,-15.631159,-2.618948,-11.774057,-16.989281,-6.566967,0.454174,0.657385,0.684126,0.794776,-0.334939,-0.374592,0.408867,-0.048721,0.276896,-0.331375,81.22,1
170644,1.164583,-0.285515,-3.247003,3.128185,1.924831,-3.148722,-0.467832,0.612252,-1.519804,-2.719856,1.451049,-2.145086,0.875092,-5.099551,-1.550687,-2.251779,-0.585351,-0.667528,1.011915,0.274502,0.216831,0.16729,-0.14657,0.177339,-0.131628,-0.216381,-0.708534,-0.402744,31.9,1
34072,-2.562862,0.413487,-5.080239,5.094495,-7.199737,1.591248,-3.134989,0.419125,-1.696434,-6.102856,4.422358,-9.348348,0.24222,-6.853519,1.639047,-9.988453,-18.0799,-7.484657,2.315829,-0.318111,0.763579,1.085346,-0.069222,0.514306,-1.303084,-0.469233,0.279084,0.354711,892.19,1
132962,-27.937185,5.94362,-18.40426,7.313991,-16.314518,-1.009817,-16.736046,1.320098,-5.836058,-15.741644,5.729033,-11.939525,-2.34698,-8.785972,0.029294,-9.779224,-17.965487,-7.347569,2.023821,-0.200745,1.287788,0.223383,0.304535,0.234665,-0.984516,-0.530454,-6.905787,-0.160633,31.0,1
35464,-9.118901,4.852038,-6.686007,5.21611,-10.378695,-2.01758,-14.18487,1.401495,-1.957407,-5.223032,5.045306,-6.512735,0.32158,-6.362104,0.528197,-6.179783,-12.570206,-5.257562,1.384996,0.338863,1.542736,-0.984421,-0.820782,0.132809,0.16763,0.058951,0.773675,0.499686,71.27,1
81359,-0.048142,4.55548,-8.506313,8.709122,-1.526147,-2.460903,-2.481041,0.649705,-4.442632,-12.784565,4.856148,-12.993129,0.521588,-15.479161,-1.458688,-6.84424,-8.905213,-2.449507,-0.491193,1.049181,1.12095,-0.299992,-0.795062,0.156456,0.353736,-0.299989,-0.360201,0.475435,174.95,1
116712,-10.614419,2.32855,-2.358652,1.470766,-4.733269,-0.31249,-6.744599,-1.604734,-1.805317,-6.100653,-0.286209,-3.566716,-1.038453,-0.824346,-0.022238,-4.630887,-11.019687,-5.981876,-1.827595,1.174812,0.080033,0.669541,-0.353291,-0.245596,0.881016,-0.479533,0.54885,0.122991,67.79,1
151818,0.385227,2.525074,-3.264645,3.81636,0.124449,0.291792,-3.594017,-2.541577,-2.88746,-4.799862,4.472494,-4.137017,-2.129565,-6.396669,-1.391634,-1.491481,-3.206675,-0.105417,-0.22219,-0.383818,-0.238981,-0.193805,0.751488,-0.175756,-0.191661,0.139962,0.034776,-0.119689,10.43,1
31866,3.91875,-0.744968,0.966558,-0.574306,4.764624,-3.586496,3.896606,0.842373,3.387187,2.52941,1.561986,1.890529,0.980885,-0.25579,0.50331,4.162075,9.973807,4.684571,-1.317071,-0.380996,-0.788521,-0.08177,-1.608164,-1.239124,0.8428,0.987901,2.694268,-0.21171,0.23,1
20553,-0.283012,1.171438,-4.262678,2.818705,-2.346708,0.754479,-2.128163,-5.254536,-0.686401,-5.225016,3.554917,-4.101941,-1.829078,-5.270688,0.305386,-2.286608,-4.173422,-1.729374,-0.963696,0.317652,-0.324615,-0.010225,0.746057,-0.621794,-0.091283,0.043193,0.763684,0.194673,97.78,1
162194,-3.980029,4.617943,-13.424255,5.487521,-2.233287,-4.706665,-8.748054,8.799256,-3.131957,-11.488233,6.240689,-11.850267,1.449382,-12.165076,-1.565565,-8.833557,-13.655632,-4.798526,1.576456,1.064789,16.45301,0.275815,0.417537,-0.101066,0.365794,0.036942,-0.446437,0.429886,112.85,1
153492,5.362272,-1.569631,2.669785,2.480832,3.337716,1.893937,5.277383,-0.579206,-0.254303,0.686511,1.50445,-1.122026,-2.310866,-6.063514,0.206309,1.880367,4.467029,2.375332,-1.421779,0.646141,-3.018636,0.337138,0.792898,-1.225365,-0.493776,0.223355,0.301445,1.167217,7.6,1
168629,5.526976,-5.821252,1.511511,2.456445,7.794459,-0.275965,5.627105,-1.203776,1.404751,2.058338,3.28967,-2.725429,-2.174285,-6.562283,-0.868207,1.472771,4.959218,3.431741,1.036317,0.259356,0.548055,-0.364178,-0.175055,-0.658577,-0.395972,0.875291,0.288342,0.702742,49.22,1
99614,4.514031,-1.696436,4.121722,0.883531,5.144415,0.175769,3.332627,-2.029978,1.134839,3.282227,-2.263975,2.774363,0.141345,0.685864,0.3846,3.563756,5.571294,2.21721,-2.212796,-0.506012,0.225081,-3.373928,-0.020973,0.219588,0.63512,-0.346631,0.324648,0.418241,105.64,1
22103,-2.026934,0.912332,-5.168403,2.917389,-3.247188,-3.663906,-2.739119,4.196666,-2.6661,-7.620878,6.684573,-6.527695,-0.859219,-7.443205,-0.430657,-3.99613,-12.001411,-3.308605,-0.244713,1.582021,0.104035,1.358026,-0.319107,0.051993,1.218646,-0.193609,0.401138,0.04748,98.5,1
44903,3.722081,-0.309046,3.362342,-0.068788,0.998122,1.388868,2.497663,-2.882252,0.047225,-1.004637,-0.157624,1.114362,-1.154112,0.373894,0.716417,1.254333,4.227458,1.717065,-0.644077,0.853723,-0.323884,1.640675,0.081275,-0.504619,0.386823,-0.308222,0.103589,-0.060273,93.73,1
30954,-2.497457,1.235381,-2.965251,4.629187,-2.967664,-1.249513,-2.523745,0.845473,-0.123651,-0.868525,2.280575,-2.368453,-0.481217,-4.144378,0.152976,-1.973447,-3.404388,-1.246544,-0.050256,-0.890251,1.372606,-1.378831,0.335792,0.057041,1.058714,0.451509,0.551735,-0.543661,65.02,1
80190,-2.644481,9.679887,-16.254156,11.574783,-1.407647,-2.06974,-6.093316,0.742769,-13.515535,-13.13824,9.52873,-14.336413,-0.53004,-12.582869,-2.507872,-2.561691,-6.894955,-1.053039,-1.74039,0.112698,-0.649869,-0.011459,-1.000388,-1.117876,0.325281,0.674154,0.368892,-1.058334,0.2,1
5813,-14.09727,6.899208,-11.839321,9.312988,-11.045982,0.132108,-8.646315,0.369141,-7.120947,-13.356912,6.128143,-13.977382,-0.333913,-9.156985,0.003909,-6.802121,-14.022034,-5.148336,0.825538,0.221564,-1.319249,0.051831,-0.328319,-1.422756,0.459843,-0.340819,-0.095759,-0.519096,131.77,1
3328,-1.555817,7.565751,-7.722503,3.303172,-14.408317,-0.340892,-4.140332,1.939273,-1.965644,-7.779654,9.66693,-16.386585,1.231772,-12.371206,1.201162,-13.115677,-20.599342,-8.813546,2.78307,-0.577974,13.680652,-0.293391,0.29348,-0.590585,0.238256,0.092676,1.89863,0.529538,376.91,1
160187,-1.334431,3.479352,-10.174091,5.179719,-6.928963,1.908183,-5.986581,-9.714612,-5.033093,-10.190076,2.25389,-4.224723,-0.073222,-3.426001,-1.369527,-3.644205,-6.064285,-2.461636,1.315234,2.571083,-9.615556,2.807979,10.8282,-0.390443,-0.46517,0.434411,-0.792001,-0.480715,28.29,1
18693,-0.79745,0.163545,-1.582646,3.531929,-3.062348,-2.171987,-0.068629,6.807739,0.418064,-1.873888,3.350353,-6.274299,-1.549983,-3.841771,0.360457,-4.57063,-4.802704,-2.722945,1.385565,1.234434,1.112059,0.135661,-0.141315,-0.038832,0.250732,0.260894,2.287157,0.106036,207.66,1
79421,-4.673202,4.012769,-8.888141,2.054958,-5.053329,-1.612757,-12.410909,0.323427,-1.729617,-9.994841,4.427109,-6.676366,-1.907429,-8.293613,0.423822,-6.61084,-11.913925,-5.623741,0.603081,0.162702,0.660323,-0.900935,-0.935026,-0.628104,1.635262,-0.118417,0.35182,0.900517,88.79,1
59424,-4.673563,5.344723,-9.07492,3.555944,-2.869329,-6.033783,-4.843226,21.421393,-1.387431,-7.586444,8.498789,-15.076544,-0.699735,-14.771384,0.875901,-10.396168,-11.417073,-4.425761,1.622815,-3.451733,37.691983,-0.820699,0.079647,-0.134757,-0.72521,0.083778,0.737826,0.209492,34.75,1
33254,-0.525873,1.291816,-3.483613,2.448732,-1.076475,0.479375,0.519628,0.922536,-1.050398,-3.388099,1.378455,-0.237096,-0.68418,-3.280592,-0.38829,2.311065,3.599498,2.186149,-2.813465,0.974414,0.271347,-3.142177,-0.315255,-1.919624,2.31119,-0.279772,1.2447,0.092179,0.13,1
172792,1.988108,1.567685,0.827755,2.58153,4.260775,-0.734955,3.08258,-1.272585,-1.461927,0.611917,-0.722868,-0.920167,-3.027368,-8.718794,1.642682,1.074372,2.121738,0.952973,-1.084217,-2.079298,0.06114,-1.428066,-0.227379,0.063704,0.579784,0.111592,0.070448,0.691505,0.81,1
19639,-1.441266,-0.12701,-3.092577,3.95012,-0.133614,-1.655878,0.436415,-0.087114,-0.279389,-3.167341,3.336268,-4.001378,0.226183,-4.68652,1.279173,-2.044511,0.35981,0.463683,1.855221,0.056504,-2.511464,0.478669,-0.110898,-0.0393,1.036091,-0.060881,0.77809,-0.120671,600.25,1
38631,0.753507,2.45754,-2.573389,4.211822,-3.665142,-1.928691,2.630922,3.878308,-3.261498,-2.91871,2.544878,-1.738958,1.520856,-5.545352,0.60758,-0.020381,1.76545,0.770918,-0.269453,5.323588,-0.066796,-0.422696,-0.317658,-0.299025,2.276616,0.071231,1.194219,0.132261,928.47,1
38908,-1.331603,1.220849,-3.376052,3.576129,1.776111,-5.028302,-1.434893,2.346322,-0.566316,-1.814398,4.716738,-5.750932,0.826376,-7.48598,0.349433,-1.856201,-1.206028,0.556804,-0.269308,1.244088,0.863016,-0.380332,-1.695972,-0.174809,2.042872,0.848222,1.587776,1.116794,0.06,1
137487,-28.618835,8.840321,-24.43598,5.25848,-21.107593,-1.988215,-18.305733,35.270076,-5.445325,-8.232179,2.881834,-2.495086,0.536721,-7.860329,0.636392,-7.170875,-15.809834,-6.428402,1.91742,-0.434598,18.958292,-0.915686,-0.385482,0.595252,1.054637,-0.066169,1.382455,0.106107,12.18,1
49687,-7.651684,3.999981,-7.108338,3.309409,-9.531686,-0.741524,-16.55685,1.228719,-3.001169,-5.463954,1.973593,-4.544615,-1.125981,0.854519,0.619823,-6.113931,-14.085418,-6.297201,1.265728,0.219516,1.248158,0.58149,0.749053,0.5956,-0.111035,-0.756535,-0.891099,-0.046034,0.02,1
107325,-2.599607,2.411547,-4.573978,5.252367,-4.813183,0.670552,-1.134216,-1.007872,-1.856949,-5.426875,0.655115,-3.582021,2.569519,-7.574477,0.39012,-1.935912,-2.542067,-0.193259,1.213168,0.909844,0.145002,0.481848,0.076198,-0.175742,-0.28174,0.090528,-3.359902,-0.142567,535.28,1
52484,1.469042,0.887323,-0.316893,0.198236,1.183422,-1.780049,-2.301949,0.717854,0.68427,-2.061962,2.137159,-2.150518,0.634338,-3.706578,1.164698,-1.811783,-3.824981,-0.520395,1.859635,-2.138049,2.450426,-1.213668,-0.010596,0.706424,0.083478,0.249124,-0.120277,0.443185,26.1,1
32489,-3.999256,3.351996,-5.121786,7.118883,-3.756883,-1.393936,-5.418099,1.137752,-4.384325,-7.062979,5.923219,-8.862361,-0.586469,-11.544327,0.229596,-6.346007,-9.314754,-5.094284,0.396285,0.264553,1.364604,-0.349769,0.011018,-0.354129,-0.22495,0.378233,1.082447,0.177073,7.09,1
90809,0.893291,2.09093,-4.496255,3.583341,2.506683,-3.105392,-0.36422,0.821141,-1.935391,-3.459895,3.400624,-7.054257,-1.3471,-8.501811,0.921747,-3.777115,-1.25772,-0.449797,0.368409,0.002066,1.357158,-0.675832,0.226332,0.44329,-0.109381,0.095052,0.091976,0.398613,3.59,1
113073,-4.171377,6.502123,-8.046071,5.009952,-2.590529,-1.169761,-7.884453,0.764676,-2.763687,-5.338523,3.92238,-8.66999,-0.896209,-11.1279,1.174338,-8.084146,-10.813217,-4.86026,2.112633,-0.297388,1.585834,0.747971,0.417051,0.49276,-1.194119,0.525953,-0.2901,0.052372,685.81,1
60176,-26.410645,15.909851,-22.759371,10.44057,-17.040519,-1.743778,-20.484,-0.353785,-9.542136,-10.812745,2.868434,-5.660051,0.66245,-1.951117,-2.114861,-3.407483,-8.946227,-2.005727,0.388564,3.402471,-0.826458,0.431203,0.38602,0.806525,0.27967,0.233168,0.132559,-0.94815,0.46,1
113318,-0.617847,1.277104,-1.639031,2.001818,-2.136145,-3.097467,0.56161,1.004999,-1.35082,-2.392585,2.518083,-2.453146,-0.198921,-3.907049,1.345221,-0.663866,-3.51841,-0.622246,0.720705,-1.093173,0.587686,0.36716,-0.519932,0.83397,-0.078237,0.212479,-0.532693,-0.968326,3.23,1
111753,-0.691247,6.764644,-7.780527,6.150727,-0.240302,-2.822596,-4.429514,-0.062607,-2.782797,-4.122679,4.646023,-5.381634,-0.814157,-6.283352,-1.003705,-1.999116,-0.663249,-0.083766,-1.036162,0.294282,0.574253,-0.231213,-0.372807,-0.497311,0.09625,-0.610792,0.471069,0.199683,4.8,1
135614,1.714606,1.934034,-0.499651,2.117543,1.865119,-1.439875,0.651711,0.30402,-0.849145,-2.258294,1.638591,-2.928895,0.544154,-4.523355,-1.634535,0.343084,1.132419,0.81389,-0.957114,0.297329,-0.444644,0.695144,-0.233077,-0.120857,-0.014291,0.799828,-0.749301,-0.528258,1.13,1
117699,-1.28624,5.259159,-3.175857,0.782991,-2.398075,-0.265732,-3.077494,0.187184,-0.312633,-2.152908,0.901653,-3.114019,-1.092533,-3.600698,0.139109,-2.005621,-4.047554,-0.636567,0.362098,0.493796,2.2314,-0.549488,-0.754374,0.39968,0.81615,-0.320609,0.208367,1.728048,57.57,1
33575,0.939714,2.232147,-1.927793,1.84826,-1.001071,-0.496918,-1.188985,-1.139757,0.033794,-0.620713,0.756473,1.671611,-0.756942,-0.435677,-1.542588,2.671124,4.92704,2.134504,-2.003362,2.361407,-2.527435,-0.807411,-0.263906,0.399811,0.04557,-0.071453,0.426183,0.160216,37.56,1
165748,-2.272055,0.484973,-0.960465,0.331573,-1.788987,-0.503915,-2.056944,0.809266,0.073687,-3.223684,1.654515,-3.249129,-1.455417,-5.025905,-0.062571,-4.257628,-10.118589,-3.981065,0.220268,0.298141,3.426757,-0.032756,-1.003464,0.41132,0.062216,-0.424944,-0.406953,1.235791,53.27,1
112344,-12.380916,2.686578,-7.501364,7.258596,-6.891489,-1.162302,-5.63627,0.037487,-2.704861,-6.507014,3.160045,-13.069249,0.243269,-5.913499,-0.244791,-9.913768,-12.146775,-5.037531,2.589821,1.81791,1.024872,2.778225,0.066152,0.516885,-1.688167,0.121395,-0.080349,0.427621,704.79,1
172792,-6.181542,-1.025429,-1.166863,1.674364,-0.311763,1.183228,-0.335076,-0.698807,-0.972041,-5.439289,0.887583,-3.892283,-0.838983,-4.964254,-0.418066,-3.630357,-2.758598,-0.509784,0.082901,0.402389,-0.348339,2.83924,0.196764,-0.613729,-1.456791,-0.478503,0.715227,-1.222324,352.25,1
90163,5.133455,0.696255,-0.382753,2.226652,2.149356,1.344459,2.649433,0.203071,0.105902,-0.737722,2.719659,-0.879161,-1.02929,-3.151876,-1.938923,3.066207,5.607368,3.466926,-1.51709,-0.262662,-2.218828,-0.053026,-0.370892,-2.108023,0.601626,0.877772,0.731733,-1.50909,51.62,1
41097,-27.846049,10.196973,-34.066784,13.229969,-3.061982,-4.754032,-36.165489,3.311375,-9.413751,-16.163057,12.547054,-18.122047,-0.019889,-17.953721,-0.467242,-9.162453,-16.527876,-4.695597,0.969354,0.868256,0.961647,-0.30257,-1.053554,-1.447964,-0.335203,1.098623,3.090039,-0.066786,26.51,1
126946,0.715442,-0.027969,-1.907384,3.98007,-1.7455,-1.759941,0.567048,1.669009,-2.129415,-1.375185,1.71074,-1.058784,-1.161282,-2.023396,0.96605,-0.768992,-1.775682,-0.442069,0.713063,0.692444,-0.503891,0.344111,-0.16618,0.124596,0.113799,0.033358,0.453629,0.115039,215.4,1
100837,-5.979933,4.992492,-7.73984,3.523275,-4.407893,-2.993954,-4.927911,1.00951,-3.63564,-7.091782,2.712607,-9.314835,-1.397183,-10.161578,0.034522,-9.454815,-17.165891,-6.338601,1.919284,-0.388287,2.936115,-0.737664,-0.887717,0.904866,1.664996,-0.54279,0.259021,0.630651,158.3,1
142696,-6.513201,13.908846,-15.788778,3.006093,-13.742859,-2.075406,-10.870556,6.104682,-3.14173,-11.676845,4.085043,-14.167162,1.084687,-11.155602,-0.945478,-11.203091,-19.954843,-7.381107,1.601835,-0.433045,7.347865,-0.831757,-0.427906,0.575644,0.354223,-0.464321,0.479393,1.340726,35.88,1
122419,-3.195774,1.972367,-4.91441,7.975278,-1.735561,-3.005811,-5.082077,0.668411,-5.112903,-6.885145,5.703629,-8.72942,1.579678,-10.461087,-0.623768,-7.328295,-12.395875,-4.093389,2.536565,0.029849,-0.991132,3.465538,-0.378595,0.694033,-1.163494,0.046771,-2.300646,-0.832969,52.05,1
149055,-6.01758,-0.126467,0.614641,3.116304,2.046127,-1.092494,1.208297,-0.726045,-0.291452,1.640142,-0.332211,1.57696,-1.959124,-1.885726,-0.287881,2.164275,3.342994,0.849501,-1.691995,0.124594,-0.152219,-0.576098,-0.26888,-0.528377,0.754387,-0.028218,0.419015,0.043997,110.93,1
126927,-5.458087,4.505605,-10.311849,5.788172,2.403621,-3.236669,-4.850513,0.075511,-4.098041,-4.362722,4.526174,-7.171975,1.421167,-7.795376,-3.080109,-4.672192,-5.785396,-1.770288,-0.556842,1.487265,2.122899,-0.245186,-0.833707,-0.680905,0.441694,-0.102344,0.645254,1.025455,6.35,1
168002,4.127921,-4.630035,2.181436,1.571738,1.977194,0.600014,4.174701,-0.585061,-2.47373,-1.578694,-0.005585,-0.230301,-1.377005,-3.469452,-0.604061,1.015025,-1.971164,0.453095,-1.994782,0.376273,-5.92691,3.779444,-0.340133,0.225786,-0.091934,0.070839,0.240072,-0.902578,32.18,1
43111,-5.352264,3.085583,-10.753644,7.651508,-13.503673,-2.324808,-8.666694,4.761383,-1.545718,-6.828671,5.239158,-15.053572,0.486595,-8.033675,-1.339549,-10.020984,-15.671467,-6.004104,1.852218,1.326721,2.147707,-0.543412,-0.460661,-0.090712,-1.382218,-0.300982,0.69394,0.316488,161.55,1
91439,-1.005145,11.536234,-9.592564,9.470303,-2.758762,-1.438657,-8.95807,0.975839,-5.002038,-5.019931,4.399281,-10.331009,-0.135284,-9.259768,-1.572125,-3.488467,-9.466797,-2.471145,-1.023113,-0.115154,1.387549,-0.557843,0.040497,-0.25378,-0.269859,0.471495,0.418033,0.10019,0.01,1
106893,-11.462149,5.387015,-8.109208,3.049136,-13.2298,-0.745054,-1.92767,1.878666,-1.467975,-4.952686,1.22479,-2.398132,0.081815,-4.178722,1.107188,-2.990305,-3.445662,-1.052464,2.49902,-0.412115,0.74418,-0.197058,-0.79054,0.038087,0.871818,-0.237665,0.867271,-0.23827,229.57,1
120066,1.795918,0.66157,-1.134599,-0.245669,2.018907,-1.197512,-0.685777,-0.928856,1.464789,0.557651,-1.456138,2.186486,-1.95701,1.98054,-0.813857,3.214535,4.978524,3.347797,-1.587942,-0.086575,0.165337,-0.420922,0.049068,-0.493251,0.625979,-0.68408,0.196461,0.159766,39.86,1
112152,-0.297372,2.589024,-7.963813,5.672195,-1.977147,-0.970378,-1.942993,-0.065693,-3.679222,-7.860787,6.165177,-7.303658,0.983869,-11.924836,-1.047555,-3.653158,-5.484385,-1.391858,0.541233,0.39416,-0.006317,-0.281145,-0.094643,-0.496471,-0.233035,-0.037385,0.203908,-0.067009,143.58,1
168567,-1.210637,8.732939,-6.67772,4.280562,-1.52124,-1.204637,-3.857168,0.119403,-2.36808,-1.798575,-0.778642,-0.259813,0.757517,-0.956262,-2.26144,0.162733,0.241113,-0.157613,-1.574886,2.168434,0.85244,-1.226702,-0.026977,-0.550725,1.563385,-0.557055,-0.238012,0.331393,4.67,1
88403,0.99764,-2.578027,0.610294,1.002343,2.243807,0.005742,3.379346,0.482625,0.850898,-1.227575,2.377647,-1.603874,0.849902,-4.555172,0.07297,0.112806,2.582655,1.786984,2.155813,-1.357284,-2.268462,0.485787,-0.559928,-0.51236,0.01813,-0.160827,0.445286,-0.983754,75.58,1
19556,-2.025604,1.69975,-2.849623,5.181888,-7.043687,0.412584,-6.558684,-0.101299,-1.959307,-5.310201,3.347611,-6.191891,-0.196542,-5.790662,0.515824,-8.194338,-19.16627,-7.683473,1.975348,-0.321855,1.012591,0.299576,0.615635,0.62054,-1.272898,-0.330035,-0.01393,-0.096719,52.71,1
41873,2.60175,0.409873,-2.86466,4.074292,2.481217,-0.48502,2.058996,-1.063482,-3.109762,-3.793579,2.653256,-3.520979,-1.709619,-7.333667,-0.434117,0.662033,1.1251,1.570545,-1.908155,0.614777,0.245793,-0.272445,-0.619685,-0.709264,0.759483,0.585842,1.694355,0.517034,6.06,1
69215,-5.534325,1.819047,-4.344789,4.622236,-3.873437,-1.497538,-3.998898,-0.027825,-1.872373,-7.122091,4.327742,-8.260926,-1.380912,-8.322893,-1.546014,-4.619309,-9.466121,-3.015091,0.190382,-0.00533,0.736043,0.366534,-0.10266,0.892227,-0.519325,-0.27525,-0.530997,0.102588,160.15,1
172792,1.492331,2.276626,-4.118903,1.940496,0.140343,1.470027,-0.508143,-3.663556,-1.244381,-3.141043,0.572234,-2.360505,-2.013143,-2.544657,-0.987881,-0.869221,-1.401719,0.013448,-0.94181,0.268325,-1.505168,2.030212,0.029838,-0.443079,-1.197504,-0.224697,-0.156341,0.166462,14.03,1
45881,-1.95342,4.488603,-2.112385,1.751082,-3.87405,-1.56012,-0.782624,0.496307,-0.49859,-4.892437,0.805942,-3.15679,-1.201596,-2.915608,0.540144,-2.372753,-0.265233,-1.377312,-1.405989,-0.475145,0.620113,-0.168384,-0.557776,0.100183,1.084399,-0.846894,-1.502698,-0.337531,42.62,1
113281,-1.405079,0.80146,-3.22804,8.020994,-3.087162,9.474946,-1.330061,-3.541233,-4.109333,-3.978707,2.230986,-2.415566,-1.462049,-3.163454,-0.924152,-2.567989,-7.248822,-1.816014,0.79354,0.160589,0.309359,1.448631,0.540681,-0.897916,-0.12503,-0.486042,0.568703,-0.583125,20.56,1
131849,-3.72456,5.336734,-7.10826,4.560658,-5.874927,1.413459,-5.655012,-0.190171,-0.685737,-2.673487,1.88898,-4.016259,-0.120593,-4.949622,0.452291,-2.508194,-3.025034,-0.640595,0.302708,0.830302,0.7495,0.174718,1.458439,-0.190316,-0.298858,0.039311,1.223045,0.327199,558.57,1
40234,-0.837703,2.873086,-3.113096,1.971574,-2.662351,-1.528287,-1.196147,2.211823,-0.53798,-2.634838,1.397932,-4.436407,2.338948,-3.481466,-0.085138,-4.679895,-5.577736,-3.310927,0.34121,0.034222,2.267797,-0.121798,-0.25732,0.075733,0.613097,-0.250448,0.427847,0.258725,352.54,1
130295,1.619846,0.47418,-2.079274,4.031991,0.099679,-1.188207,0.372911,-1.196921,-5.151775,-3.854308,0.797214,-2.284982,-1.369093,-4.619397,2.252496,-1.874688,-5.037646,-2.035032,0.972122,1.14089,-0.289378,0.077223,-0.138067,0.390853,-0.202888,-0.254868,0.036262,0.215456,48.22,1
112743,-3.535377,10.431962,-9.540166,4.801628,-4.850172,-1.66561,-7.948331,0.597712,-3.258882,-7.130172,4.271334,-10.127659,-0.120773,-8.755294,-0.438614,-5.414336,-7.487572,-1.915169,1.539076,0.336158,1.202489,0.202197,0.620288,0.051903,-1.937696,-0.116956,0.27043,0.608012,15.41,1
34041,-4.676054,2.361504,-3.977786,7.747442,-2.351396,-1.98445,-2.166568,1.36852,-2.690414,-1.179567,3.120526,-2.468102,2.550512,-3.759631,0.28018,-2.163233,-3.25431,-1.504417,2.500521,0.684896,0.363704,-0.198741,-0.424504,0.781973,1.942899,1.25445,2.084275,0.253602,256.57,1
153506,-13.266464,5.261579,-19.866206,8.556769,-0.281298,-3.047506,-15.028124,0.140656,-5.810256,-6.241961,4.776404,-6.749142,0.194725,-8.79856,-0.299964,-3.712529,-6.617819,-1.759808,-0.035298,-0.085552,0.022527,-0.237725,-0.5593,-0.740167,0.381715,0.372445,0.127466,-0.631819,0.03,1
